age,gender,bmi_category,can_cook,meals_per_day,hunger_cycle_min,allergies,food_calories,food_protein,food_fat,food_carbs,food_difficulty,label,Ingredients1,Ingredients2,Ingredients3
10,female,Underweight,1,2,9,"Egg, Tomato, Wheat",755.72,37.61,36.99,66.69,unknown,Brian's Easy Stuffed Flounder,,,
13,female,Underweight,1,3,75,,694.75,30.01,45.75,40.63,unknown,Scrambled Eggs With Salmon And Herbs,Egg,,
7,female,Obese,1,0,57,Egg,336.32,35.55,9.05,29.74,unknown,Fish Fillets In Parchment With Asparagus And Orange,Fish,,
9,male,Normal,0,0,103,"Pine nut, Peach, Crab",460.27,8.7,35.17,36.19,unknown,Puttanesca Sauce,,,
7,female,Normal,0,3,106,,457.53,60.61,21.48,2.11,unknown,Grilled Striped Bass with Lemon and Fennel,Lemon,,
16,male,Overweight,1,1,102,"Egg, Peach",343.03,11.4,29.89,8.02,unknown,Pan Bagnat a Gribiche,,,
16,male,Obese,1,3,21,Peanut,291.24,21.59,6.53,36.94,unknown,Skinny Tuna Noodle Casserole,,,
12,female,Overweight,1,3,114,"Shrimp, Pine nut, Crab",429.51,11.38,31.71,27.28,unknown,Best Basic Caesar Salad,,,
8,male,Obese,1,1,117,"Soybean, Milk, Beef",308.9,36.68,8.36,10.1,unknown,Roasted Wild Striped Bass,,,
10,female,Obese,1,1,76,"Beef, Walnut",172.96,15.56,9.49,7.62,unknown,Seabass Tartar On Warm Zucchini Cream With Tomato Caviar,Tomato,,
9,female,Obese,0,2,134,,180.15,35.08,2.34,3.22,unknown,Basic Ceviche,,,
14,male,Normal,0,0,99,"Walnut, Peanut, Egg",424.21,26.56,25.36,25.95,unknown,Coconut-guajillo Poached Seafood Taco With Yucatan Salsa,,,
11,female,Obese,1,1,42,Shellfish,208.24,27.1,7.79,6.62,unknown,Poached Cod with Parsley Sauce,,,
11,male,Obese,0,2,144,"Egg, Soybean, Shellfish",180.15,35.08,2.34,3.22,unknown,Basic Ceviche,,,
6,female,Normal,0,2,161,Chicken,434.43,41.07,11.43,40.35,unknown,Grilled Grouper with Browned Butter-Orange Couscous,,,
6,female,Normal,0,0,104,Shellfish,427.13,69.06,15.25,4.56,unknown,Pan- Seared Tilapia,,,
11,male,Normal,0,2,9,,572.17,43.59,38.65,13.22,unknown,Macadamia-crusted Sea Bass With Mango Cream Sauce,,,
9,female,Normal,1,0,14,,471.75,33.25,18.58,15.7,unknown,Saffron Sea Bass Bowl,,,
8,male,Normal,0,2,58,,413.48,44.92,10.54,23.53,unknown,Port-Marinated Pork with Prunes and Anchovies,Pork,,
12,male,Obese,0,1,171,,185.53,19.83,3.16,18.84,unknown,Fish Chowder,Fish,,
6,female,Normal,0,0,134,Tomato,493.22,52.64,24.73,12.79,unknown,Ginger And Scallion Fish Recipe,Fish,,
9,female,Underweight,1,1,7,"Peach, Milk, Wheat",549.2,9.37,38.09,50.61,unknown,LONG ISLAND BOUILLABAISSE,,,
8,male,Overweight,1,0,150,"Tomato, Walnut",446.03,31.15,24.08,29.66,unknown,Salade Nicoise,,,
6,female,Normal,0,1,34,"Beef, Tomato",485.07,37.78,28.84,18.05,unknown,Shrimp Georgie Porgie,Shrimp,,
15,male,Normal,1,2,118,,486.45,39.52,30.24,16.74,unknown,Coconut Lime Crusted Fish,Fish,,
12,female,Normal,0,0,6,Crab,545.23,21.73,26.5,56.39,unknown,"Fiery Spaghetti with Anchovies, Olives, and Capers in a Quick Tomato Sauce",Tomato,,
7,female,Underweight,0,2,178,"Pine nut, Mackerel",626.69,16.47,45.22,47.41,unknown,Slow-roasted Cauliflower With Pounded Anchovies,,,
15,female,Overweight,1,3,52,"Wheat, Mackerel, Soybean",425.57,12.25,14.88,59.35,unknown,Anchovy Crostini With Onion-and-raisin Relish,Anchovy,,
13,female,Underweight,0,3,116,Pine nut,687.62,47.58,28.38,67.53,unknown,Saucy Fish Tacos,Fish,,
14,male,Overweight,0,0,119,,300.27,25.26,16.98,12.25,unknown,Seared Wild Striped Bass with Sauteed Spring Vegetables,,,
15,female,Normal,1,1,165,"Egg, Shrimp",587.77,32.5,45.71,16.29,unknown,Nut-crusted Salmon With Garlicky Greens And Walnuts,Garlic,Walnut,
7,male,Normal,0,1,123,"Chicken, Tomato, Buckwheat",494.37,37.64,31.73,15.26,unknown,Crispy Trout With Lemony Roasted Asparagus,Lemon,,
15,male,Obese,1,3,141,"Buckwheat, Peach",176.24,21.29,3.07,16.08,unknown,Tuna Melt For Two,,,
10,male,Obese,0,1,7,Shellfish,165.85,22.07,5.73,5.67,unknown,Warm Cucumber Soup with Scallop and Sole Mousselines,,,
11,female,Normal,1,2,118,,518.14,32.46,39.29,10.75,unknown,"Veal Scaloppine with Wilted Parsley, Lemon and Sesame",Lemon,Sesame,
14,female,Normal,0,1,44,,453.01,10.76,16.45,66.33,unknown,Anchovy And Onion Tart,Anchovy,,
15,female,Overweight,1,0,127,"Soybean, Mackerel",352.91,32.97,6.58,35.17,unknown,Manhattan-Style Fish Chowder,Fish,,
15,female,Normal,1,3,140,Egg,587.77,32.5,45.71,16.29,unknown,Nut-crusted Salmon With Garlicky Greens And Walnuts,Garlic,Walnut,
8,female,Underweight,1,1,34,"Mackerel, Sulfurous acid, Buckwheat",718.38,45.43,34.17,55.53,unknown,Sicilian Stuffed Swordfish with Cherry Tomato Sauce,Tomato,Fish,
9,male,Underweight,1,1,25,"Beef, Crab, Mackerel",625.51,28.69,26.08,37.52,unknown,Fish Stew,Fish,,
12,male,Overweight,1,0,85,"Shrimp, Walnut",332.76,14.53,29.77,2.93,unknown,Sole With Orange Brown Butter,,,
11,female,Obese,0,0,161,"Tomato, Pine nut, Crab",247.89,21.43,3.02,12.93,unknown,Grappa-Cured Striped Bass,,,
10,female,Normal,0,0,61,,575.73,36.88,16.41,70.71,unknown,Salmon with Warm Passion-Fruit Vinaigrette,,,
13,male,Normal,0,1,157,"Sulfurous acid, Wheat, Squid",459.06,26.33,35.76,3.74,unknown,Smoked Bluefish Pate,Fish,,
6,male,Normal,0,2,31,,411.72,32.46,26.84,10.97,unknown,Roasted Black Sea Bass with Tomato and Olive Salad,Tomato,,
16,male,Overweight,1,1,165,,363.72,36.58,13.84,15.72,unknown,Roast Monkfish in Sake Broth,Fish,,
8,female,Overweight,1,2,147,,341.65,14.22,21.69,24.36,unknown,Sunny Side Up Eggs,Egg,,
8,female,Underweight,0,0,37,,721.56,45.23,32.23,44.2,unknown,Seared Wild Salmon With New Potatoes And Dijon Broth,Potato,,
10,male,Normal,0,2,90,"Chicken, Shrimp",492.9,35.81,26.79,28.59,unknown,Striped Bass With Salsa Verde And Mediterranean Roasted Vegetables,,,
12,female,Normal,0,1,131,"Mackerel, Shrimp",409.06,10.82,28.02,28.34,unknown,Parmesan & Anchovy Straws,Anchovy,,
12,male,Obese,1,2,66,"Wheat, Soybean, Pork",212.0,32.38,5.82,4.0,unknown,Steamed Wild Striped Bass with Ginger and Scallions,,,
6,female,Obese,0,3,160,Tomato,336.32,35.55,9.05,29.74,unknown,Fish Fillets In Parchment With Asparagus And Orange,Fish,,
9,male,Normal,1,0,118,"Tomato, Soybean",575.73,36.88,16.41,70.71,unknown,Salmon with Warm Passion-Fruit Vinaigrette,,,
14,male,Normal,1,2,126,"Peach, Tomato",438.31,36.76,20.03,27.54,unknown,"Pfb: Ancho-seared Swordfish With Ginger-sweet Potato Mash, Sear",Potato,Fish,
11,male,Obese,0,1,148,"Mackerel, Egg",259.64,32.33,7.82,12.21,unknown,"Sea Bass with Fennel, Tomato and Orange",Tomato,,
14,female,Normal,1,2,25,"Peach, Soybean",516.58,80.36,15.12,10.56,unknown,Hooked On Halibut,,,
12,female,Underweight,0,3,54,Pine nut,946.22,59.27,55.06,55.45,unknown,Salt and Pepper Salmon,,,
6,male,Overweight,1,1,78,,320.06,33.95,13.68,2.36,unknown,Roasted Salmon With White-wine Sauce,,,
14,male,Obese,1,0,156,,247.89,21.43,3.02,12.93,unknown,Grappa-Cured Striped Bass,,,
9,male,Underweight,1,2,7,"Mackerel, Chicken",758.48,24.59,45.42,62.51,unknown,Corn Risotto Garnished with Bacon & Anchovy Sage Leaf Bite,Anchovy,,
11,female,Underweight,1,0,140,Shrimp,821.23,78.02,44.31,33.73,unknown,Roasted Salmon With Spicy Cauliflower,,,
10,female,Obese,1,3,14,"Pork, Beef, Squid",242.23,28.75,9.62,9.3,unknown,Barbeque Halibut Steaks,,,
9,female,Underweight,0,1,40,"Pine nut, Squid",670.0,39.67,33.68,54.28,unknown,Grilled Halibut with Smashed Fingerlings and Tomato Butter,Tomato,,
9,male,Underweight,0,0,76,"Tomato, Pork, Sulfurous acid",628.31,41.59,24.62,37.48,unknown,McDevitt's Miso-Marinated Sea Bass,,,
13,male,Normal,1,0,29,"Shrimp, Peanut, Wheat",519.51,40.73,35.94,5.95,unknown,Blackened Salmon with Blue Cheese Sauce,,,
11,male,Underweight,0,2,115,Sulfurous acid,581.72,31.59,33.73,35.61,unknown,Stuffed Fish in Puff Pastry,Fish,,
7,female,Underweight,1,0,165,,663.86,44.99,23.44,54.05,unknown,"Spiced Salmon With Wine Braised Shallots, Edamame & Sunchoke Puree",,,
16,female,Normal,1,0,9,,478.87,31.89,19.25,43.96,unknown,SautÃÂ©ed Monkfish with Leeks and Shiitakes,Fish,,
11,female,Obese,0,0,66,"Mackerel, Buckwheat, Pork",208.07,25.77,8.67,3.49,unknown,"Halibut with Anchovy-Stuffed Olives, Red Peppers and Oregano",Anchovy,,
6,female,Normal,1,3,87,,406.23,34.87,28.19,2.58,unknown,Crispy Skin Salmon,,,
9,male,Underweight,1,3,77,"Peach, Squid",648.16,30.22,41.34,38.25,unknown,Broiled Fish On Toasted Sourdough,Fish,,
10,female,Underweight,1,2,175,"Shellfish, Sulfurous acid, Buckwheat",893.88,42.22,51.09,65.43,unknown,Sea Bream with Artichokes and Caper Dressing,,,
12,female,Overweight,1,1,91,,424.34,67.62,13.54,6.77,unknown,Basil-Steamed Halibut with Lemon CrÃÂ¨me Sauce,Lemon,,
16,female,Normal,1,2,8,"Peach, Tomato, Peanut",480.11,7.48,30.52,44.38,unknown,Piquillo-Pepper Num Pangs,,,
10,male,Normal,0,0,142,"Peach, Egg",513.04,15.73,20.54,66.88,unknown,Gemelli with Broccoli Rabe and Anchovies,,,
7,female,Obese,1,1,88,Buckwheat,130.76,16.28,5.28,4.07,unknown,Caesar Salad,,,
12,male,Normal,1,1,76,"Crab, Egg, Mackerel",419.95,24.4,21.28,25.84,unknown,Fried Eel,,,
15,male,Overweight,0,3,149,Peanut,377.71,32.73,22.13,13.19,unknown,Seared Sea Bass with Spicy Lemongrass Crust,Lemon,,
13,male,Underweight,1,1,50,Wheat,670.31,44.28,25.89,44.47,unknown,Salmon with Shiitake and Red Wine Sauce,,,
16,female,Normal,0,0,102,"Soybean, Sulfurous acid, Tomato",413.36,37.16,23.04,18.08,unknown,Salmon And Zucchini Baked In Parchment,,,
11,male,Overweight,1,2,94,Egg,360.18,31.11,25.13,0.86,unknown,Grilled Salmon With Basil Aioli,,,
14,male,Normal,1,2,145,Squid,419.95,24.4,21.28,25.84,unknown,Fried Eel,,,
8,male,Underweight,1,1,58,"Chicken, Beef",810.28,17.99,61.37,55.94,unknown,Little Gem Lettuce With House Caesar Dressing,,,
6,female,Normal,1,1,28,Squid,419.48,36.57,20.17,23.17,unknown,Hake Fillet with Jasmine Rice,Rice,,
7,female,Obese,1,2,19,"Tomato, Buckwheat, Pine nut",201.34,34.34,6.75,1.01,unknown,Baked Garlic Lemon Tilapia,Lemon,Garlic,
10,female,Overweight,1,3,44,,313.93,10.01,27.64,11.87,unknown,Faux Peanut Sauce,Peanut,,
11,male,Normal,0,0,139,Buckwheat,542.14,15.79,28.72,60.4,unknown,Crispy Potato Salad With Chimichurri Sauce,Potato,,
13,female,Underweight,0,3,22,,979.48,80.97,37.3,50.2,unknown,Grilled Fish With Pesto Sauce,Fish,,
9,female,Overweight,1,1,115,Soybean,305.9,34.57,16.57,3.61,unknown,Super Simple Salmon,,,
8,female,Underweight,1,2,58,"Peach, Tomato",695.05,36.53,42.52,40.68,unknown,Grilled Caesar Salad with Shrimp,Shrimp,,
11,male,Underweight,1,2,135,,575.73,36.88,16.41,70.71,unknown,Salmon with Warm Passion-Fruit Vinaigrette,,,
11,female,Underweight,1,3,139,Mackerel,709.13,72.1,33.04,35.06,unknown,Puttanesca Baked Cod,,,
8,female,Normal,0,3,161,"Buckwheat, Pine nut, Egg",492.79,45.43,32.95,1.73,unknown,Grilled Salmon With Ginger- Soy Butter,,,
6,male,Underweight,1,3,133,"Peach, Chicken, Shellfish",560.39,48.62,20.66,51.45,unknown,Oven-Roasted Whole Fish,Fish,,
6,female,Obese,0,0,85,,312.04,23.73,8.26,35.84,unknown,Pann Bagnat,,,
7,female,Underweight,0,2,36,Shrimp,501.52,29.76,12.47,41.32,unknown,Quick-Cured Sake Salmon with Quinoa,,,
13,female,Underweight,1,0,154,"Shellfish, Squid, Shrimp",669.97,30.92,44.3,38.38,unknown,Green Goddess Chicken Wraps,Chicken,,
9,male,Underweight,0,2,116,Pine nut,625.51,28.69,26.08,37.52,unknown,Fish Stew,Fish,,
15,male,Obese,1,0,50,,342.42,42.47,5.33,10.66,unknown,Baked Sea Bass With Ginger Ponzu Sauce,,,
7,female,Normal,1,2,43,Mackerel,445.68,38.61,31.13,0.86,unknown,Grilled Salmon with Basil,,,
13,female,Underweight,1,3,64,Peach,528.57,6.98,36.34,35.7,unknown,Braised Veal Shank with Marjoram: Stinco di Vitello,,,
13,female,Normal,0,1,126,,457.53,60.61,21.48,2.11,unknown,Grilled Striped Bass with Lemon and Fennel,Lemon,,
11,female,Obese,0,1,31,"Mackerel, Pine nut",302.72,35.0,7.6,22.12,unknown,Baked Seabass with Homemade Garlic Butter and Herb Bread Crumb Topping,Garlic,,
14,female,Normal,1,1,62,"Milk, Wheat, Crab",593.36,45.96,40.55,10.42,unknown,Salmon With Honey Mustard Pan Sauce,,,
8,female,Obese,0,1,122,Wheat,272.62,24.37,4.04,29.62,unknown,Miso And Soy Chilean Sea Bass,,,
7,female,Normal,0,3,107,Shellfish,505.81,35.54,39.09,2.43,unknown,Salmon In Sorrel Sauce,,,
13,female,Underweight,0,0,28,Chicken,695.05,36.53,42.52,40.68,unknown,Grilled Caesar Salad with Shrimp,Shrimp,,
6,male,Underweight,0,1,76,"Soybean, Buckwheat, Squid",632.31,15.13,43.71,47.09,unknown,Butternut Squash Tart With Anchovy Vinaigrette,Anchovy,,
9,female,Obese,1,1,151,"Beef, Crab",217.93,31.05,8.26,4.62,unknown,Sea Bass Crusted with Moroccan Spices,,,
6,male,Obese,1,1,177,"Sulfurous acid, Peanut, Pork",352.05,34.75,9.22,31.44,unknown,Fish And Chips,Fish,,
16,female,Normal,1,3,10,"Tomato, Egg",423.67,6.93,31.74,28.7,unknown,Find the book,,,
14,male,Obese,1,2,135,,272.62,24.37,4.04,29.62,unknown,Miso And Soy Chilean Sea Bass,,,
12,female,Normal,1,0,25,Pork,447.0,34.87,31.55,4.86,unknown,Seared Salmon With Mustard-caper Butter,,,
11,male,Underweight,0,0,59,,683.1,43.52,36.55,44.04,unknown,Sea Bass Fillets with Parsley Sauce,,,
14,female,Overweight,0,3,131,"Pine nut, Buckwheat, Tomato",354.13,35.21,20.49,3.76,unknown,Grilled Salmon with Mustard-Wine Sauce,,,
10,male,Normal,0,2,118,Mackerel,581.72,31.59,33.73,35.61,unknown,Stuffed Fish in Puff Pastry,Fish,,
13,female,Normal,0,0,116,,576.44,44.24,35.8,15.61,unknown,Pan Bagnat,,,
16,male,Overweight,1,0,13,,442.28,55.88,18.06,8.92,unknown,Black Cod with Chanterelle Ragout,,,
8,male,Overweight,0,3,67,"Wheat, Soybean, Chicken",304.0,34.42,16.59,2.71,unknown,Poached Wild Salmon,,,
9,male,Underweight,0,2,51,"Beef, Egg",519.14,53.92,19.17,38.73,unknown,Cauliflower Mushroom Leek Soup With Butter Fish,Fish,,
7,male,Underweight,1,0,176,"Mackerel, Peanut, Shrimp",687.42,59.83,36.08,32.61,unknown,Roasted Halibut With Bacon On Mashed Potatoes With Cabbage Recipe,Potato,,
11,male,Underweight,0,0,106,"Walnut, Chicken",623.99,12.79,50.51,36.14,unknown,Caesar Salad With Toasty Garlic Croutons,Garlic,,
8,male,Obese,1,2,24,"Peanut, Mackerel, Chicken",298.55,34.58,6.27,28.78,unknown,Salsa-baked Fish,Fish,,
8,female,Underweight,1,3,171,"Pork, Soybean",980.06,51.36,55.96,31.33,unknown,Poached Salmon With Corn And White Wine?Âbutter Sauce,,,
10,female,Overweight,0,2,178,,441.98,63.24,7.1,34.29,unknown,"Tuna, potato and green bean salad",Potato,,
12,male,Normal,0,3,144,,525.91,42.76,33.14,2.66,unknown,Capers and Halibut,,,
14,female,Overweight,1,2,102,,312.15,30.27,14.49,2.73,unknown,Vermentino-Braised Sea Bass,,,
14,male,Normal,0,1,50,,419.75,38.51,23.46,14.33,unknown,Miso Salmon With Mushrooms,,,
16,female,Normal,0,1,66,,422.95,23.15,34.02,7.57,unknown,"Pizza Recipe With Mozzarella, Anchovies, Chilli, Capers & Parsley",,,
14,male,Obese,0,0,107,,388.92,25.57,7.98,44.98,unknown,Mixed Seafood Risotto,,,
15,male,Overweight,1,3,122,Squid,397.95,60.42,15.52,0.26,unknown,Roasted Whole Sea Bass with Bay Leaves,,,
16,female,Normal,0,1,56,,480.11,7.48,30.52,44.38,unknown,Piquillo-Pepper Num Pangs,,,
11,female,Normal,1,1,5,"Chicken, Beef, Tomato",585.57,36.72,48.13,1.08,unknown,Salmon Rillettes/salmon Spread,,,
9,male,Obese,0,2,173,"Peach, Sulfurous acid, Beef",196.57,31.74,6.56,1.05,unknown,Halibut Meunire,,,
7,female,Underweight,1,0,29,"Pork, Walnut, Sulfurous acid",608.9,57.88,22.87,41.0,unknown,Grilled Tuna Steaks With Onion Dill Butter,,,
12,female,Underweight,1,1,66,"Beef, Squid",821.23,78.02,44.31,33.73,unknown,Roasted Salmon With Spicy Cauliflower,,,
8,male,Obese,0,1,56,Soybean,333.62,30.23,7.89,32.88,unknown,Cajun Shrimp and Catfish,Shrimp,Fish,
16,female,Normal,0,3,131,Egg,476.99,10.36,23.29,57.81,unknown,Stuffed Pizza Pie with Escarole,,,
14,male,Normal,1,2,35,,545.76,24.59,40.86,21.83,unknown,"Romaine Lettuce dressed with Anchovy Puree, Crumbled Hard Boiled Egg and Toasted Whole Grain Bread Bites",Anchovy,Egg,
7,female,Underweight,1,3,119,"Squid, Mackerel",556.71,18.93,24.36,67.1,unknown,"Orecchiette with Cauliflower, Anchovies and Pistachios",,,
11,female,Normal,0,3,136,"Milk, Chicken",581.03,29.36,43.77,17.94,unknown,Pecan-crusted Trout with Peach-Habanero Chile Sauce,Peach,,
6,male,Overweight,0,3,25,Walnut,359.78,43.1,14.94,12.46,unknown,Roasted Halibut with Fennel and Croutons,,,
6,female,Underweight,0,1,12,"Sulfurous acid, Shrimp",626.81,35.06,35.12,44.54,unknown,Sole With Summer Vegetable Salsa,,,
7,female,Normal,0,2,24,"Mackerel, Shellfish, Walnut",416.62,14.3,16.81,54.36,unknown,Pasta with Smothered Broccoli Rabe and Olives,,,
10,female,Obese,0,2,52,,193.0,20.7,8.95,6.94,unknown,Shrimp and Crab Stuffed Flounder,Crab,Shrimp,
12,male,Normal,0,1,81,Chicken,549.76,9.87,37.8,43.13,unknown,Dad's Caesar Salad,,,
9,female,Obese,1,2,133,"Peach, Milk",153.86,15.67,4.38,14.56,unknown,"Fish and Vegetable Soup with Lime, Ginger, and Cilantro",Fish,,
12,male,Underweight,1,0,98,,543.73,54.83,22.48,31.2,unknown,Chili-Cumin Fried Fish,Fish,,
9,male,Overweight,0,2,48,"Shellfish, Beef",352.05,34.75,9.22,31.44,unknown,Fish And Chips,Fish,,
15,female,Normal,1,2,160,,564.05,47.92,31.68,22.43,unknown,Baked Dijon Salmon,,,
8,female,Underweight,0,1,91,Sulfurous acid,702.78,26.36,53.03,32.66,unknown,Grilled Mozzarella Sandwich With Anchovy-olive Tapenade,Anchovy,,
16,male,Normal,1,2,105,Shellfish,442.68,34.55,26.55,4.44,unknown,Big City Salmon with Martini Sauce,,,
6,male,Normal,1,0,125,"Pork, Shrimp",555.62,14.08,42.99,34.78,unknown,Prosciutto-wrapped Salmon With Warm Corn-mushroom Salsa,,,
6,female,Underweight,0,1,152,,810.28,17.99,61.37,55.94,unknown,Little Gem Lettuce With House Caesar Dressing,,,
14,male,Obese,0,1,80,,362.02,28.46,8.16,22.65,unknown,Cod Poached in Tomato-Saffron Broth,Tomato,,
11,female,Underweight,0,1,97,Shrimp,869.05,66.61,41.97,54.03,unknown,Chicken Thighs with Garlicky Crumbs and Snap Peas,Garlic,Chicken,
14,male,Overweight,1,1,32,,332.76,14.53,29.77,2.93,unknown,Sole With Orange Brown Butter,,,
16,male,Overweight,1,3,15,"Tomato, Buckwheat",396.12,23.63,29.1,17.06,unknown,More of the same: Tricolore Eggplant Bruschetta ??A cooking blog - Kitchenist,Egg,,
10,male,Normal,1,3,102,,441.13,12.1,17.28,60.91,unknown,Cajun-Baked Catfish,Fish,,
7,female,Normal,0,3,60,"Shrimp, Milk",507.28,34.19,35.76,13.6,unknown,Sauteed Striped Bass with Mint Pesto and Spiced Carrots,Carrot,,
9,male,Underweight,0,3,53,"Walnut, Shrimp, Pork",721.56,45.23,32.23,44.2,unknown,Seared Wild Salmon With New Potatoes And Dijon Broth,Potato,,
8,female,Underweight,0,1,119,"Wheat, Egg, Peanut",802.14,56.98,40.85,48.67,unknown,Slow-Roasted Salmon with Cherry Tomatoes and Couscous,Tomato,,
13,female,Underweight,1,2,96,,544.9,8.76,39.87,43.94,unknown,Natural Factors Tropical Summer Caesar Salad,,,
13,female,Underweight,0,2,135,"Soybean, Shrimp",680.06,56.03,33.77,41.17,unknown,Eggplant Stuffed With Savory Beef,Egg,Beef,
9,female,Underweight,0,3,12,Wheat,727.66,72.13,25.26,55.84,unknown,Sea Bass Wrapped In Sea Lettuce With Potato Cream,Potato,,
6,female,Obese,1,0,60,"Crab, Tomato, Peanut",339.51,27.72,8.47,10.53,unknown,Whole Roasted Fish,Fish,,
13,male,Obese,1,0,65,"Crab, Pine nut, Shellfish",247.89,21.43,3.02,12.93,unknown,Grappa-Cured Striped Bass,,,
14,male,Obese,1,1,158,"Squid, Shrimp, Mackerel",259.64,32.33,7.82,12.21,unknown,"Sea Bass with Fennel, Tomato and Orange",Tomato,,
11,male,Underweight,0,1,168,,577.73,12.98,27.85,70.19,unknown,NYC Vodka Arrabbiata,,,
16,male,Obese,0,0,152,,333.57,60.79,8.07,1.11,unknown,Chili-Roasted Cod,,,
16,male,Overweight,1,0,49,,300.84,33.08,10.13,16.53,unknown,Striped Bass MeuniÃÂ¨re,,,
6,male,Underweight,0,0,57,"Pine nut, Peach, Tomato",810.28,17.99,61.37,55.94,unknown,Little Gem Lettuce With House Caesar Dressing,,,
7,female,Underweight,1,2,83,"Squid, Shellfish, Soybean",713.18,52.0,38.7,38.11,unknown,Chicken Thighs With Snap Peas And Agliata,Chicken,,
6,female,Underweight,0,0,111,Shrimp,518.63,21.08,24.98,58.18,unknown,Chickpea Puttanesca,,,
8,female,Underweight,1,3,60,,687.42,59.83,36.08,32.61,unknown,Roasted Halibut With Bacon On Mashed Potatoes With Cabbage Recipe,Potato,,
7,male,Obese,0,0,55,"Wheat, Milk",286.83,15.57,9.58,40.92,unknown,Sauted Squid Salad With Salsa Verde,Squid,,
15,female,Overweight,1,2,66,"Pine nut, Walnut, Milk",431.78,53.2,15.82,17.44,unknown,Sauteed Ling Cod With Leeks & Anchovy Butter,Anchovy,,
11,male,Obese,0,3,131,,282.95,29.21,8.07,28.08,unknown,Fish and Zucchini Puttanesca Stew,Fish,,
14,female,Normal,0,2,115,,519.14,53.92,19.17,38.73,unknown,Cauliflower Mushroom Leek Soup With Butter Fish,Fish,,
6,female,Obese,1,3,125,,185.53,19.83,3.16,18.84,unknown,Fish Chowder,Fish,,
9,male,Normal,0,3,161,"Squid, Chicken, Wheat",454.09,34.07,34.01,1.05,unknown,Bacon-wrapped Bluefish,Fish,,
13,female,Overweight,0,2,28,,313.93,10.01,27.64,11.87,unknown,Faux Peanut Sauce,Peanut,,
7,female,Normal,0,0,33,,485.07,37.78,28.84,18.05,unknown,Shrimp Georgie Porgie,Shrimp,,
15,male,Normal,0,0,125,"Shellfish, Egg, Squid",505.81,35.54,39.09,2.43,unknown,Salmon In Sorrel Sauce,,,
16,female,Normal,1,2,172,"Pine nut, Egg",466.57,34.88,34.51,4.47,unknown,Blackened Salmon Fillets,,,
9,female,Underweight,1,0,76,,718.38,45.43,34.17,55.53,unknown,Sicilian Stuffed Swordfish with Cherry Tomato Sauce,Tomato,Fish,
7,female,Obese,1,1,145,,378.34,25.17,7.48,27.76,unknown,Sake-steamed Sockeye Salmon With Sake Butter,,,
11,male,Normal,0,2,124,,509.14,37.46,16.58,52.11,unknown,"Crisp Striped Bass With Preserved Lemon, Chickpeas, And Couscous",Lemon,,
14,male,Normal,1,1,82,,544.58,38.06,36.26,17.8,unknown,Seared Salmon with Indian-Inspired Cream Sauce,,,
6,male,Underweight,1,3,139,,981.59,37.94,61.53,63.03,unknown,Salmon Wellington,,,
8,female,Underweight,1,3,107,,545.23,21.73,26.5,56.39,unknown,"Fiery Spaghetti with Anchovies, Olives, and Capers in a Quick Tomato Sauce",Tomato,,
9,male,Obese,0,1,48,Milk,201.3,28.64,5.96,8.37,unknown,Miso-Glazed Sea Bass with Asparagus,,,
9,female,Obese,0,2,179,Pork,201.3,28.64,5.96,8.37,unknown,Miso-Glazed Sea Bass with Asparagus,,,
9,female,Underweight,1,3,145,Egg,758.48,24.59,45.42,62.51,unknown,Corn Risotto Garnished with Bacon & Anchovy Sage Leaf Bite,Anchovy,,
9,male,Overweight,1,1,145,"Walnut, Peanut",335.31,16.58,23.28,12.3,unknown,Spicy Mustard Swordfish and Artichoke Kabobs,Fish,,
7,female,Underweight,1,0,122,"Shellfish, Beef, Pine nut",673.45,51.32,32.2,46.78,unknown,Grilled Caesar Salad,,,
12,female,Underweight,1,1,29,"Pine nut, Beef, Tomato",727.38,16.05,50.2,65.43,unknown,Caponata Di Melanzane,,,
