age,gender,bmi_category,can_cook,meals_per_day,hunger_cycle_min,allergies,food_calories,food_protein,food_fat,food_carbs,food_difficulty,label,Ingredients1,Ingredients2,Ingredients3
6,0,0,1,0,18,"Shellfish, Crab",559.78,54.97,35.3,2.58,0,Pork Shoulder with Salsa Verde,Pork,None,None
16,0,0,1,1,6,Buckwheat,560.27,24.65,19.16,71.74,0,Pasta With Tonnato And Tomato,Tomato,None,None
10,0,2,1,1,37,,413.48,44.92,10.54,23.53,0,Port-Marinated Pork with Prunes and Anchovies,Pork,None,None
6,1,2,0,2,78,Egg,358.32,10.62,24.63,30.15,0,Stir-fried Shiitake And Broccoli Slaw,None,None,None
13,1,3,0,3,159,Wheat,581.72,31.59,33.73,35.61,0,Stuffed Fish in Puff Pastry,Fish,None,None
9,0,3,0,0,134,"Egg, Milk",605.16,49.71,21.03,52.73,0,Pan-roasted Halibut With Herbed Lentils And Breadcrumbs,None,None,None
15,0,2,0,2,173,"Pine nut, Egg",373.4,22.26,15.4,37.03,0,Cook the Book: Smoked Trout Chowder,None,None,None
6,1,1,0,0,66,Milk,361.16,44.64,9.69,14.85,0,Sake-Steamed Halibut with Ginger and Cabbage,None,None,None
11,1,1,1,1,107,,157.31,17.68,8.67,1.34,0,"Tuna, Tomato And Olive Sandwich (pan Bagnat)",Tomato,None,None
7,1,3,0,1,137,,743.02,49.81,48.08,30.67,0,Baked Dijon Salmon,None,None,None
12,0,0,1,0,153,"Beef, Pine nut",549.92,23.58,25.52,57.09,0,Anchovy- Tomato Toast,Anchovy,Tomato,None
7,1,0,0,2,127,"Chicken, Crab, Egg",560.39,48.62,20.66,51.45,0,Oven-Roasted Whole Fish,Fish,None,None
11,1,1,1,2,88,,196.57,31.74,6.56,1.05,0,Halibut Meunire,None,None,None
13,1,0,1,2,165,,411.02,47.55,22.63,2.78,0,Trout With Olives And Brown Butter,None,None,None
15,1,0,0,0,87,"Pine nut, Buckwheat",440.28,45.64,7.51,44.24,0,Fried Red Fish,Fish,None,None
12,0,3,1,3,65,,720.03,18.12,44.66,56.76,0,Sundried Tomato Sauce,Tomato,None,None
12,1,0,1,0,173,Shrimp,466.52,75.86,10.72,12.87,0,Red Snapper With Asparagus In White Wine Butter Sauce,None,None,None
11,0,1,0,1,151,"Milk, Peanut",183.61,30.94,3.97,3.99,0,Asian Marinated Striped Bass,None,None,None
16,0,0,0,3,34,"Squid, Walnut",507.28,34.19,35.76,13.6,0,Sauteed Striped Bass with Mint Pesto and Spiced Carrots,Carrot,None,None
14,1,1,1,2,82,"Egg, Buckwheat, Beef",383.98,67.72,8.2,6.06,0,"Salt-Baked Branzino with Citrus, Fennel and Herbs",None,None,None
7,0,0,1,0,98,,448.22,28.69,20.29,36.3,0,Lemon-Pepper Salmon,Lemon,None,None
14,0,0,0,0,34,Egg,471.75,33.25,18.58,15.7,0,Saffron Sea Bass Bowl,None,None,None
15,0,2,1,0,22,"Shellfish, Milk, Tomato",423.81,45.25,24.21,5.93,0,Roasted Halibut with Walnut Crust,Walnut,None,None
16,1,0,0,1,144,,415.82,0.88,46.22,2.0,0,Blackened Redfish,Fish,None,None
7,0,3,0,3,64,,673.45,51.32,32.2,46.78,0,Grilled Caesar Salad,None,None,None
15,1,0,0,2,50,"Shrimp, Sulfurous acid, Soybean",497.51,39.39,28.42,17.04,0,Salmon with Mushroom Sauce,None,None,None
12,0,3,0,0,53,Soybean,623.99,12.79,50.51,36.14,0,Caesar Salad With Toasty Garlic Croutons,Garlic,None,None
8,1,1,1,3,64,Shrimp,271.32,26.44,7.38,25.09,0,Smoked Haddock Chowder,None,None,None
16,0,0,1,0,129,"Tomato, Squid, Sulfurous acid",518.14,32.46,39.29,10.75,0,"Veal Scaloppine with Wilted Parsley, Lemon and Sesame",Lemon,Sesame,None
6,1,3,1,3,157,Wheat,518.63,21.08,24.98,58.18,0,Chickpea Puttanesca,None,None,None
16,1,0,0,2,61,Pine nut,422.2,31.4,23.38,15.9,0,Saffron Shrimp and Stuffed Cherry Peppers,Shrimp,None,None
15,0,0,0,3,70,"Crab, Milk",402.55,44.63,10.84,29.07,0,Roasted Halibut with Miso-Glazed Sweet Potatoes,Potato,None,None
6,1,1,1,0,141,,201.34,34.34,6.75,1.01,0,Baked Garlic Lemon Tilapia,Lemon,Garlic,None
10,0,3,1,3,42,"Milk, Walnut, Chicken",690.05,18.93,52.25,32.09,0,French in a Flash: Chilean Sea Bass with Bouillabaisse Broth,None,None,None
14,1,0,1,1,93,"Mackerel, Peach, Squid",484.23,43.68,9.36,58.0,0,Black Sea Bass With Moroccan Vegetables and Chile Sauce,None,None,None
13,0,1,1,0,26,"Tomato, Chicken",230.41,32.63,9.23,2.83,0,Halibut with Spicy Mint-Cilantro Chutney,None,None,None
8,0,3,1,3,108,Pine nut,553.23,13.09,28.08,67.39,0,Pumpkin Pasta,None,None,None
13,0,1,1,2,11,"Milk, Squid, Pine nut",183.45,20.99,3.73,17.17,0,Pan-Seared Black Cod with Grape Salsa,None,None,None
16,0,2,1,3,31,"Peach, Wheat, Tomato",430.27,13.06,23.5,42.11,0,Bay Wolf Caesar,None,None,None
10,1,0,0,1,5,"Soybean, Sulfurous acid",464.15,49.67,20.47,18.92,0,Glazed Salmon with Brussels Sprout Hash,None,None,None
13,1,1,0,0,89,Egg,196.57,31.74,6.56,1.05,0,Halibut Meunire,None,None,None
11,0,0,0,1,5,Soybean,471.75,33.25,18.58,15.7,0,Saffron Sea Bass Bowl,None,None,None
14,1,0,1,3,103,"Pork, Walnut, Milk",431.33,21.7,32.25,14.45,0,Spinach Caesar Salad,None,None,None
15,0,2,0,0,70,"Shrimp, Peach",429.51,11.38,31.71,27.28,0,Best Basic Caesar Salad,None,None,None
11,1,3,1,3,72,"Sulfurous acid, Peanut",591.76,15.22,34.0,56.76,0,Pepper Pasta,None,None,None
8,0,3,1,2,57,"Peanut, Wheat, Tomato",588.49,18.57,30.07,64.89,0,Citrus Twist Sea-bass,None,None,None
11,0,0,1,3,66,,411.72,32.46,26.84,10.97,0,Roasted Black Sea Bass with Tomato and Olive Salad,Tomato,None,None
9,0,3,1,2,167,Pine nut,663.86,44.99,23.44,54.05,0,"Spiced Salmon With Wine Braised Shallots, Edamame & Sunchoke Puree",None,None,None
15,0,3,1,3,121,"Sulfurous acid, Buckwheat, Shellfish",573.24,39.88,27.1,43.48,0,Macadamia Nut Crusted Mahi Mahi,None,None,None
14,1,0,1,2,136,,411.02,47.55,22.63,2.78,0,Trout With Olives And Brown Butter,None,None,None
10,1,3,1,3,156,,981.59,37.94,61.53,63.03,0,Salmon Wellington,None,None,None
13,1,1,1,2,176,Peach,230.88,31.76,7.45,7.43,0,Roasted Cod With Lemon-parsley Crumbs,Lemon,None,None
14,1,0,0,3,180,"Sulfurous acid, Shrimp, Peach",521.52,38.46,15.38,55.91,0,Sea Bass alla Fiorentina,None,None,None
8,0,0,1,2,124,,556.71,18.93,24.36,67.1,0,"Orecchiette with Cauliflower, Anchovies and Pistachios",None,None,None
8,1,1,0,0,120,,302.72,35.0,7.6,22.12,0,Baked Seabass with Homemade Garlic Butter and Herb Bread Crumb Topping,Garlic,None,None
16,1,0,1,0,19,"Egg, Peanut, Wheat",577.73,12.98,27.85,70.19,0,NYC Vodka Arrabbiata,None,None,None
16,1,2,0,2,75,,327.51,37.53,16.44,9.54,0,Hazelnut-Crusted Halibut with Roasted Asparagus,None,None,None
7,1,1,1,3,59,,153.21,18.68,3.7,6.03,0,Ginger Sea Bass over Wilted Greens,None,None,None
8,0,0,0,1,163,"Walnut, Pork, Mackerel",466.35,23.95,36.4,15.43,0,Java Chicken in Coconut Sauce,Chicken,None,None
14,0,0,1,1,13,Tomato,485.03,17.52,34.56,28.64,0,Caesar Soup,None,None,None
14,0,0,1,1,75,Squid,419.75,38.51,23.46,14.33,0,Miso Salmon With Mushrooms,None,None,None
9,1,3,0,3,128,"Squid, Sulfurous acid, Pork",556.71,18.93,24.36,67.1,0,"Orecchiette with Cauliflower, Anchovies and Pistachios",None,None,None
11,1,1,1,0,145,,158.47,25.57,5.42,0.18,0,Creole Striped Bass,None,None,None
9,0,3,0,1,8,Pork,575.73,36.88,16.41,70.71,0,Salmon with Warm Passion-Fruit Vinaigrette,None,None,None
6,1,0,1,1,108,"Squid, Peach, Pine nut",479.22,55.94,23.3,10.23,0,Savory Slow Roasted Tomatoes with Filet of Anchovy,Anchovy,Tomato,None
6,1,0,0,3,147,"Beef, Soybean, Peach",408.99,30.79,29.16,3.01,0,Salmon with Creamy Dill Sauce,None,None,None
15,1,1,1,0,64,,331.71,60.32,7.93,0.41,0,Grilled Striped Bass,None,None,None
9,0,0,1,0,169,"Buckwheat, Pork, Milk",561.81,5.21,40.32,26.04,0,Steak Winegrower's Style (entrecÃÂÃÂ´te Vigneronne),None,None,None
6,1,3,1,3,27,Squid,721.56,45.23,32.23,44.2,0,Seared Wild Salmon With New Potatoes And Dijon Broth,Potato,None,None
15,1,1,1,2,18,,352.91,32.97,6.58,35.17,0,Manhattan-Style Fish Chowder,Fish,None,None
15,0,0,0,1,136,,485.07,37.78,28.84,18.05,0,Shrimp Georgie Porgie,Shrimp,None,None
15,1,0,1,3,109,"Buckwheat, Walnut",498.7,37.54,29.79,23.71,0,Striped Bass with Saffron Vegetables and Spiced Broccoli Rabe,None,None,None
9,0,0,1,3,23,,400.66,35.3,15.0,31.77,0,Grilled Striped Bass with Plums and Potato-Mushroom Papillotes,Potato,None,None
9,1,3,1,1,160,"Walnut, Pine nut",576.12,8.76,44.96,37.04,0,Grilled Potatoes With Green Goddess Dressing,Potato,None,None
14,1,0,1,3,84,Egg,460.27,8.7,35.17,36.19,0,Puttanesca Sauce,None,None,None
8,0,0,0,3,50,"Peach, Milk, Peanut",542.36,22.46,33.91,11.42,0,Fricasseed Chicken with Black Olives,Chicken,None,None
11,1,1,1,2,138,"Wheat, Shellfish, Chicken",388.92,25.57,7.98,44.98,0,Mixed Seafood Risotto,None,None,None
8,0,0,0,3,42,"Squid, Egg",423.28,34.59,24.22,13.43,0,Salmon With Agrodolce Sauce,None,None,None
10,1,0,0,3,30,"Buckwheat, Pork",527.66,40.84,28.79,34.28,0,"Pan-Roasted Striped Bass with Roasted Artichokes, Mushrooms, and Tomato Marmalade",Tomato,None,None
6,0,0,0,2,9,,491.21,39.09,32.1,9.76,0,Parmesan & Parsley-crusted Salmon,None,None,None
13,1,3,0,2,61,Peach,766.57,44.56,37.35,68.71,0,Fish Tacos On The Grill,Fish,None,None
11,0,2,1,2,17,,347.72,10.97,15.05,43.33,0,Bagna Cauda,None,None,None
6,1,1,0,0,94,,272.62,24.37,4.04,29.62,0,Miso And Soy Chilean Sea Bass,None,None,None
15,0,2,1,3,22,,326.61,34.77,15.7,10.46,0,Plank-Grilled Salmon with Grape Relish,None,None,None
13,1,3,1,2,154,Tomato,886.87,82.83,46.24,36.33,0,Whole Grilled Fiesta Fish,Fish,None,None
13,1,3,0,0,98,"Peanut, Tomato",946.22,59.27,55.06,55.45,0,Salt and Pepper Salmon,None,None,None
8,1,1,1,1,107,"Soybean, Wheat",223.92,31.08,7.62,6.65,0,Grilled Bass with Green Tomato and Watermelon Salsa,Tomato,None,None
15,1,1,1,3,64,,228.66,17.98,1.16,36.16,0,Corvina Traditional,None,None,None
8,1,3,1,0,148,,809.04,20.06,62.78,45.73,0,Summer Squash Gratin with Salsa Verde and Gruyere,None,None,None
12,1,1,0,3,74,Walnut,342.42,42.47,5.33,10.66,0,Baked Sea Bass With Ginger Ponzu Sauce,None,None,None
10,0,2,1,0,5,"Shrimp, Chicken",405.77,13.45,10.49,69.98,0,Southern Thai Rice Salad,Rice,None,None
6,1,0,1,1,67,Walnut,470.65,44.64,16.31,36.17,0,The Lady's Bouillabaisse,None,None,None
15,0,0,0,0,9,"Milk, Crab",457.58,60.55,21.5,2.31,0,Grilled Striped Bass,None,None,None
8,1,0,0,1,88,Chicken,534.74,8.62,53.92,8.94,0,Green Olive & Almond Tapenade,None,None,None
15,0,2,0,1,142,"Squid, Pork",423.81,45.25,24.21,5.93,0,Roasted Halibut with Walnut Crust,Walnut,None,None
8,0,3,0,3,57,"Beef, Crab, Egg",766.57,44.56,37.35,68.71,0,Fish Tacos On The Grill,Fish,None,None
12,1,2,1,1,45,"Walnut, Sulfurous acid, Pine nut",424.21,26.56,25.36,25.95,0,Coconut-guajillo Poached Seafood Taco With Yucatan Salsa,None,None,None
9,1,2,1,2,168,Pine nut,415.3,38.13,24.83,5.33,0,Poached Sole With Blood Orange Beurre Blanc,None,None,None
16,0,0,1,0,173,,524.66,38.58,18.9,48.89,0,Corny Mango Salmon,None,None,None
15,1,0,1,2,141,Shellfish,487.36,2.26,52.31,5.41,0,"Pan-roasted East Coast Skate, Anchovy And Broccoli Pickle",Anchovy,None,None
16,1,2,0,3,142,,444.3,27.22,32.66,13.25,0,Crispy Pacific Cod with Parmesan-Butter Dipping Sauce and Broccoli,None,None,None
14,1,2,1,3,138,,325.2,22.75,25.29,0.94,0,Cook the Book: Quick-Cured Salmon,None,None,None
7,0,1,1,0,42,"Beef, Shellfish",212.0,32.38,5.82,4.0,0,Steamed Wild Striped Bass with Ginger and Scallions,None,None,None
10,0,3,1,2,146,,625.51,28.69,26.08,37.52,0,Fish Stew,Fish,None,None
16,1,2,0,0,19,Beef,421.61,41.48,21.56,14.18,0,Parmesan-crusted Veal With Salsa Verde,None,None,None
16,1,0,1,1,171,"Soybean, Chicken, Pine nut",549.2,9.37,38.09,50.61,0,LONG ISLAND BOUILLABAISSE,None,None,None
9,0,3,0,0,176,,628.31,41.59,24.62,37.48,0,McDevitt's Miso-Marinated Sea Bass,None,None,None
15,0,0,0,3,8,,577.73,12.98,27.85,70.19,0,NYC Vodka Arrabbiata,None,None,None
10,0,3,1,3,131,"Pork, Soybean, Milk",946.22,59.27,55.06,55.45,0,Salt and Pepper Salmon,None,None,None
12,1,3,1,1,22,Tomato,981.59,37.94,61.53,63.03,0,Salmon Wellington,None,None,None
7,1,2,1,1,49,"Wheat, Milk",417.72,27.95,3.06,16.01,0,Sake-Steamed Halibut with Dilled Carrots,Carrot,None,None
12,1,1,0,0,8,Tomato,228.66,17.98,1.16,36.16,0,Corvina Traditional,None,None,None
8,0,2,0,1,73,"Milk, Crab, Beef",431.54,13.42,35.2,17.33,0,San Fran-Caesar with Sour Dough Croutons,None,None,None
8,0,0,0,2,52,"Milk, Shellfish, Walnut",445.68,38.61,31.13,0.86,0,Grilled Salmon with Basil,None,None,None
14,1,0,0,0,143,,471.93,12.52,35.2,32.56,0,Grilled Radicchio And Romaine Chopped Salad,None,None,None
14,1,1,0,2,165,"Shellfish, Pork, Egg",230.88,31.76,7.45,7.43,0,Roasted Cod With Lemon-parsley Crumbs,Lemon,None,None
9,0,3,1,0,86,Peanut,627.65,48.22,23.75,45.63,0,Dinner Tonight: Mackerel with Currants,Mackerel,None,None
11,1,1,1,2,105,,191.48,28.67,2.08,13.63,0,Miso-glazed Black Cod in Coconut Broth,None,None,None
7,1,1,0,0,10,Pine nut,217.93,31.05,8.26,4.62,0,Sea Bass Crusted with Moroccan Spices,None,None,None
14,1,2,0,0,132,"Buckwheat, Sulfurous acid",365.81,44.65,9.6,26.96,0,Lamb and Artichoke Daube,None,None,None
13,0,0,1,1,84,,421.61,41.48,21.56,14.18,0,Parmesan-crusted Veal With Salsa Verde,None,None,None
16,1,0,1,2,110,,492.16,36.84,22.37,14.16,0,Pan-seared Crispy Salmon,None,None,None
7,0,2,1,1,33,,351.55,33.46,18.25,14.12,0,Emerils Fish Provencal,Fish,None,None
7,1,0,0,2,85,"Mackerel, Tomato",587.77,32.5,45.71,16.29,0,Nut-crusted Salmon With Garlicky Greens And Walnuts,Garlic,Walnut,None
14,0,0,0,1,170,,533.08,35.93,34.27,11.02,0,Salmon With Fennel And Pernod,None,None,None
12,1,3,1,3,106,"Pork, Walnut",906.04,48.54,62.41,37.21,0,Puff Pastry Salmon with Creamy Pesto,None,None,None
8,0,3,0,1,112,"Peach, Milk",651.69,47.77,21.17,52.06,0,Steamed Salmon with Peas,None,None,None
16,1,0,1,0,69,"Pine nut, Peanut",474.66,11.58,38.7,23.22,0,Onion And Anchovy Tartlets,Anchovy,None,None
16,1,1,1,1,109,,291.24,21.59,6.53,36.94,0,Skinny Tuna Noodle Casserole,None,None,None
8,1,1,1,2,165,,378.34,25.17,7.48,27.76,0,Sake-steamed Sockeye Salmon With Sake Butter,None,None,None
13,1,1,0,1,133,Sulfurous acid,272.62,24.37,4.04,29.62,0,Miso And Soy Chilean Sea Bass,None,None,None
7,0,0,1,0,141,,599.95,36.47,41.48,20.56,0,"Black Bass With Chickpeas, Clams, And Chorizo",None,None,None
15,1,1,1,0,104,"Chicken, Sulfurous acid, Squid",282.95,29.21,8.07,28.08,0,Fish and Zucchini Puttanesca Stew,Fish,None,None
7,0,0,0,0,5,Chicken,534.18,50.78,31.25,1.86,0,Tapenade,None,None,None
16,1,0,1,1,24,Pork,466.52,75.86,10.72,12.87,0,Red Snapper With Asparagus In White Wine Butter Sauce,None,None,None
16,1,2,0,1,176,"Pork, Squid",396.41,44.99,19.86,8.62,0,Baked Cod with Boursin Herb Cheese,None,None,None
15,1,1,1,0,168,,352.91,32.97,6.58,35.17,0,Manhattan-Style Fish Chowder,Fish,None,None
8,0,0,0,2,115,Peach,479.7,28.4,15.28,60.36,0,Fish Tacos with Pickled Onions and Chilies,Fish,None,None
14,0,0,0,2,119,"Chicken, Squid",450.36,24.4,38.74,1.72,0,Blackened Fish,Fish,None,None
16,0,2,1,3,54,Egg,365.81,44.65,9.6,26.96,0,Lamb and Artichoke Daube,None,None,None
10,1,1,1,3,68,"Tomato, Peach, Crab",291.24,21.59,6.53,36.94,0,Skinny Tuna Noodle Casserole,None,None,None
7,0,3,0,0,177,,687.62,47.58,28.38,67.53,0,Saucy Fish Tacos,Fish,None,None
10,1,0,1,3,113,"Wheat, Sulfurous acid",452.44,11.45,42.88,8.1,0,Pescado Almendrado,None,None,None
14,0,2,0,3,119,,314.07,25.16,17.96,13.72,0,Bluefish as the Fisherman's Flag: Bandiera alla Marinara,Fish,None,None
7,0,3,0,2,166,Milk,981.59,37.94,61.53,63.03,0,Salmon Wellington,None,None,None
7,1,0,1,1,134,"Mackerel, Wheat",422.2,31.4,23.38,15.9,0,Saffron Shrimp and Stuffed Cherry Peppers,Shrimp,None,None
15,0,0,1,2,83,Sulfurous acid,572.13,30.97,22.12,60.73,0,Fish Taco Platter,Fish,None,None
12,1,0,0,1,116,"Wheat, Buckwheat",440.28,45.64,7.51,44.24,0,Fried Red Fish,Fish,None,None
6,0,1,1,3,63,,166.91,18.11,3.72,15.74,0,Korean Miso Soup With Manilla Clams,None,None,None
8,1,0,1,3,54,Shrimp,418.48,38.49,28.95,1.0,0,Pan-Seared Skirt Steak with Anchovies and Lime,None,None,None
6,1,0,1,3,55,,429.9,16.83,37.1,12.77,0,Tuscan Kale Salad,None,None,None
9,0,0,1,0,68,"Buckwheat, Soybean",540.73,39.87,32.98,21.26,0,Roasted Cod with Steamer Clams and Pistachio Sauce,None,None,None
9,0,2,1,0,176,"Chicken, Beef, Shrimp",448.22,28.69,20.29,36.3,0,Lemon-Pepper Salmon,Lemon,None,None
6,1,0,0,0,95,,534.18,50.78,31.25,1.86,0,Tapenade,None,None,None
7,0,3,1,0,33,"Shellfish, Crab",513.04,15.73,20.54,66.88,0,Gemelli with Broccoli Rabe and Anchovies,None,None,None
13,1,3,1,1,8,,633.87,42.33,30.57,44.27,0,Corn And Clam Chowder Sauce,None,None,None
14,1,0,1,0,68,"Shellfish, Beef",586.17,33.06,40.49,23.36,0,Lemon Cream Roast Salmon With Whipped Parsnips,Lemon,None,None
14,0,0,0,0,156,,576.12,8.76,44.96,37.04,0,Grilled Potatoes With Green Goddess Dressing,Potato,None,None
13,1,0,1,3,26,,556.71,18.93,24.36,67.1,0,"Orecchiette with Cauliflower, Anchovies and Pistachios",None,None,None
7,0,2,1,2,126,Shrimp,423.81,45.25,24.21,5.93,0,Roasted Halibut with Walnut Crust,Walnut,None,None
8,1,1,1,1,51,,331.71,60.32,7.93,0.41,0,Grilled Striped Bass,None,None,None
13,1,3,1,2,25,"Walnut, Peanut, Chicken",520.76,27.97,22.57,53.31,0,Stuffed Artichokes,None,None,None
9,0,3,1,1,122,"Wheat, Shrimp",521.52,38.46,15.38,55.91,0,Sea Bass alla Fiorentina,None,None,None
13,1,3,0,0,118,,754.04,57.76,24.63,58.19,0,Fish Stew With Saffron Couscous,Fish,None,None
6,1,1,0,3,118,"Squid, Pork",337.12,35.44,6.83,5.7,0,Oven-Steamed Red Snapper with Fennel and Curry,None,None,None
9,1,3,1,3,124,"Shellfish, Mackerel",645.82,50.2,27.11,42.31,0,Cod with Red Pepper-Chorizo Ragout,None,None,None
9,0,0,0,0,174,,577.4,19.95,47.82,22.7,0,Sea Bass With Mediterranean Sauce,None,None,None
16,1,0,0,2,5,Peanut,434.43,41.07,11.43,40.35,0,Grilled Grouper with Browned Butter-Orange Couscous,None,None,None
12,0,3,1,3,43,"Pork, Tomato, Pine nut",566.14,26.33,20.71,60.14,0,Salad Capricciosa,None,None,None
15,1,2,1,3,20,Wheat,306.33,27.19,16.13,12.69,0,Cedar-Planked Monkfish with Fire-Roasted and Puttanesca Relish,Fish,None,None
12,0,0,1,3,176,Squid,409.06,10.82,28.02,28.34,0,Parmesan & Anchovy Straws,Anchovy,None,None
9,0,0,0,0,108,"Shrimp, Tomato, Chicken",583.22,40.91,35.15,20.35,0,Pancetta-Wrapped Salmon with Red Wine Butter,None,None,None
14,1,0,1,2,81,"Peach, Mackerel",480.11,7.48,30.52,44.38,0,Piquillo-Pepper Num Pangs,None,None,None
12,1,1,0,3,173,Shrimp,352.05,34.75,9.22,31.44,0,Fish And Chips,Fish,None,None
12,1,0,0,0,117,,543.95,11.25,47.9,21.41,0,Marinated Cod Fillet And Corn Pudding,None,None,None
14,1,1,1,0,174,,153.21,18.68,3.7,6.03,0,Ginger Sea Bass over Wilted Greens,None,None,None
6,1,1,1,1,174,Peanut,250.18,33.27,5.54,15.51,0,Poached Halibut With Eberhard,None,None,None
16,0,0,1,1,15,Beef,475.16,19.97,31.79,8.48,0,"Halibut With Pepitas, Capers & Tomatoes",Tomato,None,None
12,1,0,0,3,112,,433.4,35.24,13.95,30.03,0,Salmon with Orange Pan Sauce,None,None,None
8,0,2,0,0,117,"Squid, Egg",325.1,30.85,20.9,1.67,0,Broiled Tilapia With Parmesan,None,None,None
8,1,0,1,1,162,"Tomato, Peanut",577.73,12.98,27.85,70.19,0,NYC Vodka Arrabbiata,None,None,None
16,0,0,0,1,49,,482.61,21.43,22.66,48.9,0,Nioise on a Roll,None,None,None
15,0,0,1,2,111,,590.71,12.26,44.01,38.12,0,Lime Caesar Salad,None,None,None
15,1,2,0,1,61,"Peanut, Tomato, Pork",360.18,31.11,25.13,0.86,0,Grilled Salmon With Basil Aioli,None,None,None
15,0,0,0,3,30,"Walnut, Chicken",555.62,14.08,42.99,34.78,0,Prosciutto-wrapped Salmon With Warm Corn-mushroom Salsa,None,None,None
15,1,1,1,2,111,"Tomato, Chicken, Beef",236.63,35.57,8.14,5.19,0,Lemon Red Snapper with Herbed Butter,Lemon,None,None
11,0,1,0,0,123,,157.31,17.68,8.67,1.34,0,"Tuna, Tomato And Olive Sandwich (pan Bagnat)",Tomato,None,None
12,1,0,1,2,13,Wheat,523.93,21.42,38.14,23.69,0,"Orford-landed Seabass With Crispy Potatoes, Bacon And Sea Purslane",Potato,None,None
11,0,0,1,1,48,,503.16,2.31,54.75,2.48,0,Salsa Verde,None,None,None
12,1,3,1,3,141,"Crab, Squid, Walnut",718.38,45.43,34.17,55.53,0,Sicilian Stuffed Swordfish with Cherry Tomato Sauce,Tomato,Fish,None
6,1,1,1,0,164,"Chicken, Wheat",362.02,28.46,8.16,22.65,0,Cod Poached in Tomato-Saffron Broth,Tomato,None,None
14,1,2,0,3,49,,371.77,15.87,17.36,39.22,0,Challenging Misconceptions: Potato Pizza ??A cooking blog - Kitchenist,Potato,None,None
14,0,0,1,0,85,,480.39,57.7,10.32,36.62,0,Baked Cod With Mustard Crumbs,None,None,None
7,1,2,0,2,61,,443.7,30.29,16.62,33.09,0,Sicilian-style Fish Stew,Fish,None,None
15,0,2,0,3,125,,441.98,63.24,7.1,34.29,0,"Tuna, potato and green bean salad",Potato,None,None
15,1,2,1,3,43,,391.66,37.61,23.56,6.27,0,Roast Cod with Garlic Butter,Garlic,None,None
6,0,0,1,3,155,,536.29,14.91,24.28,66.86,0,Panzanella,None,None,None
12,1,3,1,0,103,"Mackerel, Peanut, Shrimp",701.6,35.97,38.74,52.67,0,Blue Corn Crusted Black Bass,None,None,None
16,1,2,1,1,28,"Buckwheat, Beef",341.18,18.78,21.29,20.3,0,Down And Dirty Pasta E Cecci,None,None,None
15,0,0,1,2,36,"Shrimp, Peanut, Soybean",589.61,81.56,24.32,7.94,0,Ginger-and-Lemon-Steamed Striped Bass with Fennel Salad,Lemon,None,None
14,0,1,0,0,148,"Shellfish, Peach",271.32,26.44,7.38,25.09,0,Smoked Haddock Chowder,None,None,None
11,1,3,0,1,42,,622.56,34.34,39.6,31.88,0,Minted Lamb Chops With White Beans,None,None,None
11,0,0,0,3,145,Egg,560.39,48.62,20.66,51.45,0,Oven-Roasted Whole Fish,Fish,None,None
12,1,0,0,2,76,"Chicken, Egg, Peach",464.19,31.05,33.36,2.88,0,Pan Fried Sea Bass,None,None,None
15,0,0,1,1,42,"Pork, Wheat",543.73,54.83,22.48,31.2,0,Chili-Cumin Fried Fish,Fish,None,None
16,0,0,1,2,141,,519.62,62.46,19.77,10.84,0,Codfish With Herbed White-wine Lemon Sauce,Lemon,Fish,None
12,1,1,0,3,166,"Wheat, Tomato, Shrimp",308.9,36.68,8.36,10.1,0,Roasted Wild Striped Bass,None,None,None
12,0,0,0,0,122,"Walnut, Pork, Tomato",421.61,41.48,21.56,14.18,0,Parmesan-crusted Veal With Salsa Verde,None,None,None
14,1,1,1,2,18,,342.44,36.26,9.71,25.68,0,Oven-Roasted Sea Bass with Couscous and Warm Tomato Vinaigrette,Tomato,None,None
9,0,3,0,0,140,,758.48,24.59,45.42,62.51,0,Corn Risotto Garnished with Bacon & Anchovy Sage Leaf Bite,Anchovy,None,None
7,0,2,1,2,109,,336.65,17.44,16.55,36.3,0,"Pan-roasted Striped Bass With ""ratatouille",None,None,None
7,0,0,0,1,174,Tomato,484.23,43.68,9.36,58.0,0,Black Sea Bass with Moroccan Vegetables and Chile Sauce,None,None,None
14,1,0,1,3,51,Shellfish,482.54,32.73,29.08,25.09,0,Pan-roasted Sea Bass With Citrus And Avocado Oil,None,None,None
16,0,0,1,1,41,Shellfish,423.48,35.02,28.46,2.19,0,Salmon With Pistachio-basil Butter,None,None,None
12,1,3,1,2,141,"Pine nut, Chicken",505.6,55.38,11.62,43.4,0,Labneh With Chilli And Anchovy,Anchovy,None,None
16,0,2,1,3,120,"Beef, Shellfish, Soybean",440.65,44.88,24.55,10.22,0,Crispy Baked Basa,None,None,None
13,0,2,0,3,157,,325.17,25.16,22.29,6.95,0,Grilled Tuna And Provolone Sandwiches With Salsa Verde,None,None,None
10,1,1,1,1,19,"Peanut, Walnut, Buckwheat",246.81,29.16,6.54,19.42,0,Sea Bass and Spicy Tomato Sauce Over Braised Fennel,Tomato,None,None
8,0,3,1,2,45,"Tomato, Pine nut",893.88,42.22,51.09,65.43,0,Sea Bream with Artichokes and Caper Dressing,None,None,None
9,0,1,0,1,20,,333.62,30.23,7.89,32.88,0,Cajun Shrimp and Catfish,Shrimp,Fish,None
